,0
1376,0.81855685
1377,0.81429565
1378,1.0098914
1379,1.1113939
1380,0.99805695
1381,0.8357105
1382,0.8006276
1383,0.8233107
1384,0.86864835
1385,1.0135738
1386,0.9972515
1387,0.9943872
1388,1.2717465
1389,1.2117953
1390,1.3293842
1391,0.9351414
1392,1.3293842
1393,0.8918309
1394,1.1440647
1395,1.033503
1396,0.95262253
1397,1.0012459
1398,0.90820354
1399,0.918536
1400,0.94474536
1401,0.9196419
1402,0.91191983
1403,0.8356552
1404,1.2316991
1405,1.0982757
1406,0.92816544
1407,1.005928
1408,1.2992088
1409,1.1521255
1410,0.96255755
1411,0.9955537
1412,0.9517103
1413,0.80578774
1414,1.1062497
1415,1.2992088
1416,0.9901852
1417,1.0796235
1418,1.2992088
1419,1.251059
1420,1.1352476
1421,0.9951577
1422,0.8949402
1423,1.1015837
1424,0.9477308
1425,0.9916757
1426,0.9715321
1427,0.94474536
1428,0.982313
1429,0.8247198
1430,0.97066545
1431,0.7777069
1432,0.9574801
1433,1.0349069
1434,0.94195604
1435,0.59626245
1436,0.59401184
1437,0.89407635
1438,0.77554595
1439,0.71073043
1440,0.6881908
1441,1.1992567
1442,1.196916
1443,1.29258
1444,0.76614475
1445,1.29258
1446,0.7148982
1447,0.87869143
1448,0.80723727
1449,0.6412038
1450,0.69610286
1451,0.5261195
1452,0.5362561
1453,0.5745805
1454,0.5020245
1455,0.51836693
1456,0.736192
1457,1.147679
1458,1.1312989
1459,0.88836604
1460,0.6634183
1461,1.2787794
1462,0.9475514
1463,0.48071063
1464,0.7302911
1465,0.38764402
1466,0.7177557
1467,0.8482065
1468,1.2787794
1469,0.7063734
1470,1.1136152
1471,1.2787794
1472,1.1836188
1473,0.87859917
1474,0.5552742
1475,0.75408196
1476,0.87194633
1477,0.47924277
1478,0.7334598
1479,0.7258914
1480,0.5745805
1481,0.90437937
1482,0.36460376
1483,0.8222411
1484,0.93436265
1485,0.9963342
1486,0.81455463
1487,1.1054183
1488,1.105535
1489,1.0801466
1490,1.0493001
1491,1.1558385
1492,1.162926
1493,1.1395725
1494,1.1120955
1495,1.1906722
1496,1.2398522
1497,1.2325667
1498,1.1697356
1499,1.2325667
1500,1.14944
1501,1.1315066
1502,1.1150079
1503,1.0239948
1504,1.1168414
1505,1.0265168
1506,1.0154731
1507,0.997054
1508,0.98736864
1509,1.0379329
1510,1.1158183
1511,1.1527225
1512,1.189512
1513,1.1145922
1514,1.0019228
1515,1.219273
1516,1.0541865
1517,1.0260034
1518,1.1585084
1519,1.0463903
1520,1.1154726
1521,1.0195835
1522,1.219273
1523,1.1776282
1524,1.2592965
1525,1.219273
1526,1.2390195
1527,1.0211012
1528,0.96624887
1529,1.0075793
1530,0.9975601
1531,1.0517184
1532,1.1676368
1533,1.0824108
1534,0.997054
1535,0.7936579
1536,0.9755306
1537,1.0323329
1538,1.1374816
1539,0.9910214
1540,0.94089925
1541,0.9163067
1542,1.1032985
1543,0.8711618
1544,0.89180744
1545,0.8745884
1546,0.97519696
1547,1.1584483
1548,1.0448325
1549,1.0358306
1550,1.1809673
1551,1.2216676
1552,1.2886019
1553,1.1174258
1554,1.2886019
1555,1.0774759
1556,1.1220157
1557,1.0569243
1558,1.0289012
1559,1.0291433
1560,0.5587898
1561,0.58547777
1562,0.9360595
1563,0.6908987
1564,0.7709107
1565,0.85720277
1566,1.1527272
1567,1.1060947
1568,1.1252967
1569,0.9609969
1570,1.2685218
1571,0.63774204
1572,0.969276
1573,0.9572025
1574,0.891391
1575,0.736457
1576,0.6412368
1577,1.2685218
1578,0.9459897
1579,1.1030688
1580,1.2685218
1581,1.0518072
1582,0.7059029
1583,0.65445024
1584,1.0218682
1585,0.7626191
1586,0.9314471
1587,1.1433024
1588,1.038755
1589,0.9360595
1590,0.9081184
1591,0.76127195
1592,0.8042771
1593,1.065351
1594,0.70115364
1595,1.0344173
1596,1.0948592
1597,1.0652025
1598,1.1431754
1599,0.8299792
1600,0.92673576
1601,0.8843294
1602,1.0529495
1603,1.18093
1604,1.1052969
1605,1.0941365
1606,0.916848
1607,1.1144205
1608,0.9027278
1609,1.1845512
1610,0.9027278
1611,1.1725934
1612,1.0601175
1613,1.0746629
1614,1.0957392
1615,1.0764138
1616,0.7203202
1617,0.6758384
1618,1.0211457
1619,0.73097295
1620,0.8622416
1621,1.0090606
1622,0.7017977
1623,1.1983553
1624,1.1868578
1625,0.91184735
1626,1.0095896
1627,0.5280083
1628,1.0376089
1629,1.0720676
1630,0.90800714
1631,0.9723205
1632,0.61899364
1633,1.0095896
1634,1.0917355
1635,1.280525
1636,1.0095896
1637,1.1204567
1638,0.5572051
1639,0.5284158
1640,1.090042
1641,0.18376875
1642,1.0604358
1643,1.1859932
1644,1.1067749
1645,1.0211457
1646,0.9409752
1647,0.85808045
1648,0.7290492
1649,1.1422201
1650,0.90320444
1651,1.0208336
1652,0.82825565
1653,0.89448595
1654,1.1457406
1655,1.1022981
1656,1.1103982
1657,0.719164
1658,0.8295167
1659,0.9754961
1660,0.56325424
1661,0.46002218
