,0
1456,7.7829113
1457,11.296583
1458,20.519644
1459,7.9268923
1460,9.830137
1461,9.993184
1462,7.1111574
1463,13.465332
1464,13.344107
1465,9.975125
1466,7.714375
1467,7.3573904
1468,12.393155
1469,21.175545
1470,20.574177
1471,12.393155
1472,19.588406
1473,7.133784
1474,6.6398087
1475,13.15024
1476,6.6618876
1477,12.356388
1478,10.294308
1479,11.77305
1480,11.916211
1481,11.483175
1482,5.796606
1483,9.752172
1484,10.808123
1485,13.967727
1486,7.884602
1487,14.406378
1488,9.4904785
1489,10.367653
1490,9.044665
1491,20.439077
1492,10.199123
1493,8.519852
1494,8.601045
1495,9.605292
1496,19.619783
1497,11.236065
1498,14.3282385
1499,11.144227
1500,13.031748
1501,19.504318
1502,18.507343
1503,12.05684
1504,7.955905
1505,10.775938
1506,9.29455
1507,12.971426
1508,8.7584095
1509,10.834904
1510,10.034164
1511,10.042121
1512,20.235876
1513,8.681429
1514,12.198976
1515,8.493301
1516,11.000805
1517,14.207001
1518,12.863667
1519,13.013973
1520,9.17444
1521,9.089063
1522,11.1249895
1523,20.916025
1524,20.525215
1525,11.1249895
1526,19.468018
1527,7.204522
1528,9.3224535
1529,13.297724
1530,8.098722
1531,13.661071
1532,10.074102
1533,12.651162
1534,13.379612
1535,12.615086
1536,9.585229
1537,9.599703
1538,13.719032
1539,8.9354315
1540,23.100134
1541,21.085215
1542,23.434721
1543,21.603664
1544,22.046007
1545,21.046322
1546,16.053104
1547,21.076502
1548,20.297007
1549,20.969093
1550,21.303318
1551,21.669304
1552,22.228312
1553,22.87121
1554,22.193806
1555,22.19141
1556,17.031115
1557,15.803333
1558,22.629513
1559,21.64663
1560,22.14743
1561,21.848322
1562,22.768671
1563,21.826553
1564,22.518831
1565,20.484198
1566,21.732527
1567,15.1185465
1568,20.544523
1569,22.529657
1570,20.922771
1571,21.850697
1572,23.109308
1573,23.161055
1574,22.705158
1575,20.33744
1576,21.256453
1577,22.247585
1578,13.373349
1579,17.085423
1580,22.247585
1581,16.111427
1582,20.80521
1583,21.994198
1584,21.464844
1585,21.30677
1586,22.923529
1587,20.731459
1588,22.162117
1589,23.087227
