,0
600,0.8943743
601,0.4666159
602,0.803352
603,0.846938
604,0.83104837
605,0.79111654
606,0.4956146
607,0.7686084
608,0.7002878
609,0.76602924
610,0.7389779
611,0.52657056
612,0.5200647
613,0.8154255
614,0.8698557
615,0.89536023
616,0.8794673
617,0.74862015
618,0.8876814
619,0.882994
620,0.90690213
621,0.7905005
622,0.49327406
623,0.896012
624,0.80332696
625,0.83017075
626,0.8663875
627,0.69971246
628,0.71779007
629,0.79181147
630,0.72749877
631,0.87704444
632,0.7521208
633,0.9226903
634,0.89669883
635,0.91521937
636,0.43265
637,0.7846592
638,0.8376402
639,0.82506394
640,0.8234772
641,0.4762933
642,0.79504967
643,0.71197593
644,0.79659426
645,0.74911743
646,0.47622645
647,0.49690655
648,0.8340732
649,0.8846472
650,0.9440137
651,0.9197891
652,0.7731177
653,0.9201751
654,0.92241627
655,0.9066234
656,0.82126164
657,0.45411307
658,0.8870082
659,0.82836294
660,0.86389583
661,0.9088145
662,0.7254617
663,0.7409832
664,0.8187165
665,0.93088955
666,0.73785806
667,0.8570319
668,0.66769373
669,0.77939725
670,0.7821748
671,0.81010425
672,0.39829123
673,0.8710452
674,0.8543014
675,0.8659756
676,0.97255975
677,0.5854504
678,0.96209407
679,0.72680056
680,0.9710902
681,0.74204147
682,0.4924867
683,0.47970316
684,0.72543323
685,0.83817077
686,0.76194847
687,0.8044941
688,0.7408042
689,0.78607863
690,0.74950165
691,0.7470292
692,0.93429977
693,0.43406647
694,0.77778697
695,0.7312588
696,0.94058675
697,0.7322579
698,0.7150521
699,0.8767544
700,0.70276743
701,0.751931
702,0.78590333
703,0.41456932
704,0.44933227
705,0.38472036
706,0.39459527
707,0.3910011
708,0.41691
709,0.7093493
710,0.44739977
711,0.4988196
712,0.46581793
713,0.43478692
714,0.5472889
715,0.3980778
716,0.43803656
717,0.3984776
718,0.46319184
719,0.8109449
720,0.8130369
721,0.40944082
722,0.41470146
723,0.38512728
724,0.4030136
725,0.41410097
726,0.38672286
727,0.36942393
728,0.46947592
729,0.4180484
730,0.86501145
731,0.47255564
732,0.41426128
733,0.4451231
734,0.39225966
735,0.41288316
736,0.37648743
737,0.40896684
738,0.45464072
739,0.41351867
740,0.38965556
741,0.46950895
742,0.47899967
743,0.4578895
744,0.42852396
745,0.41877052
746,0.43947124
747,0.6292386
748,0.46573225
749,0.50165987
750,0.46627516
751,0.45864418
752,0.49803936
753,0.42639077
754,0.48979318
755,0.43025032
756,0.5049616
757,0.66076434
758,0.65971017
759,0.45381364
760,0.43727913
761,0.40731394
762,0.43207616
763,0.46635476
764,0.41816285
765,0.39914337
766,0.5002741
767,0.4355346
768,0.761114
769,0.4730955
770,0.4648122
771,0.46307325
772,0.4283632
773,0.46944052
774,0.40460926
775,0.46263194
776,0.46030512
777,0.43347746
778,0.42373437
779,0.80110586
780,0.73785806
781,0.8570319
782,0.66769373
783,0.77939725
784,0.7821748
785,0.81010425
786,0.39829123
787,0.8710452
788,0.8543014
789,0.8659756
790,0.97255975
791,0.5854504
792,0.96209407
793,0.72680056
794,0.9710902
795,0.74204147
796,0.4924867
797,0.47970316
798,0.72543323
799,0.83817077
800,0.76194847
801,0.8044941
802,0.7408042
803,0.78607863
804,0.74950165
805,0.7470292
806,0.93429977
807,0.43406647
808,0.77778697
809,0.7312588
810,0.94058675
811,0.7322579
812,0.7150521
813,0.8767544
814,0.70276743
815,0.751931
816,0.78590333
817,0.9999999
818,0.38965556
819,0.42373437
820,0.5242071
821,0.537996
822,0.51112545
823,0.48511046
824,0.48420024
825,0.49381465
826,0.70720327
827,0.51395476
828,0.56314015
829,0.52806187
