0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.90961635,0.8722528,0.90196747,0.96179146,0.9527207,0.87264746,0.91221285,0.79593706,0.82959306,0.8899359,0.76325774,0.8922688,0.8697568,0.9671795,0.89598894,0.95750415,0.9089005,0.91378987,0.877447,0.8753592,0.9999997,0.84394026,0.89347434,0.89383554,0.8017198,0.8602524,0.8995816,0.9552986,0.8886792,0.90745485,0.8722528,0.8345275,0.90600693,0.895094,0.9199654,0.9691215,0.48265645,0.9227532,0.8737781,0.854285,0.854285,0.86728585,0.8505017,0.884292,0.8899199,0.89318883,0.8505017,0.93042076
0.9117903,0.9029487,0.9462087,0.82356167,0.851406,0.88776976,0.8418994,0.8746084,0.8975783,0.9326551,0.8761492,0.88600546,0.83317816,0.8600675,0.9352093,0.8890753,0.93363476,0.82905424,0.89818627,0.874408,0.84394026,1.0000002,0.8741717,0.91860515,0.7131415,0.91043997,0.9354577,0.7937704,0.91533005,0.93200636,0.9029487,0.8823052,0.91044104,0.92089295,0.8423167,0.8235517,0.49170914,0.8954193,0.88377464,0.9330729,0.9330729,0.91340184,0.8671681,0.91077673,0.9346117,0.9026037,0.8671681,0.8657441
0.909586,0.86884016,0.919936,0.87567854,0.86826,0.8439549,0.83294684,0.77341986,0.90490305,0.93446803,0.74019086,0.9899225,0.9212385,0.8554802,0.87739825,0.8940007,0.927902,0.85803956,0.870631,0.8570379,0.89347434,0.8741717,0.99999976,0.8814796,0.7758613,0.8814888,0.9409741,0.87775755,0.9760032,0.943486,0.86884016,0.81709534,0.8677994,0.88070285,0.8714426,0.87300706,0.53239244,0.86930853,0.89591205,0.9390955,0.9390955,0.8425366,0.82177263,0.98153317,0.9442037,0.9804405,0.82177263,0.83900857
0.9488474,0.955276,0.9490143,0.9102859,0.9033029,0.9425667,0.93441087,0.9164382,0.86106724,0.91027546,0.84221005,0.8899088,0.8386086,0.92684734,0.9541422,0.9135132,0.9585005,0.9221335,0.9455206,0.9474511,0.89383554,0.91860515,0.8814796,1.0000001,0.7122698,0.9500839,0.95750403,0.8745249,0.9155216,0.9625641,0.955276,0.8806366,0.8993082,0.90167546,0.9374324,0.9129225,0.49262643,0.9490783,0.83065176,0.88347435,0.88347435,0.8946974,0.93273425,0.9032304,0.93989027,0.9164959,0.93273425,0.91925025
0.7561039,0.7028165,0.766448,0.7404679,0.76959217,0.7150778,0.73010653,0.6232439,0.74322444,0.7806337,0.65581477,0.791027,0.8161752,0.7635132,0.7372958,0.8103604,0.76504445,0.7011397,0.70598185,0.70806634,0.8017198,0.7131415,0.7758613,0.7122698,1.0,0.69691205,0.7566758,0.7808867,0.773157,0.7470293,0.7028165,0.68967426,0.7686515,0.7694961,0.69677955,0.762958,0.41943264,0.7700038,0.80068433,0.76660234,0.76660234,0.73205423,0.69658256,0.7882426,0.76931715,0.76446605,0.69658256,0.74398506
0.9068852,0.9713203,0.9184992,0.8590395,0.8820157,0.94557345,0.88027674,0.8983616,0.89266807,0.9174539,0.8352235,0.88726777,0.8488809,0.8790597,0.9319199,0.88272905,0.9314988,0.89411557,0.97531325,0.9396439,0.8602524,0.91043997,0.8814888,0.9500839,0.69691205,0.9999998,0.93191504,0.823799,0.91253996,0.9357029,0.9713203,0.89666086,0.8947174,0.9013338,0.9142886,0.86127716,0.49847907,0.9189563,0.84255946,0.9133802,0.9133802,0.8933497,0.92482394,0.90616304,0.9274348,0.91296744,0.92482394,0.89263004
0.962264,0.9306965,0.97038984,0.907695,0.89111304,0.9183688,0.91047627,0.86851364,0.89337564,0.9496914,0.8287353,0.9557455,0.89535725,0.9072417,0.9502189,0.9185084,0.97886366,0.8924647,0.9251851,0.92750907,0.8995816,0.9354577,0.9409741,0.95750403,0.7566758,0.93191504,1.0000001,0.8759415,0.97251415,0.9909671,0.9306965,0.87605166,0.90699744,0.9151541,0.9141743,0.90391773,0.5343793,0.94092786,0.87602824,0.93344325,0.93344325,0.8979502,0.90426636,0.96237063,0.9709159,0.96378917,0.90426636,0.8949909
0.9138719,0.8347696,0.8924792,0.9631842,0.90865123,0.83740723,0.91950786,0.782661,0.7584184,0.8313517,0.72621405,0.8727069,0.83556825,0.9433583,0.8547323,0.9304176,0.9047839,0.93939775,0.8352864,0.8535833,0.9552986,0.7937704,0.87775755,0.8745249,0.7808867,0.823799,0.8759415,0.9999999,0.8617443,0.89439774,0.8347696,0.77011544,0.84373367,0.844029,0.91509634,0.9689038,0.45687327,0.9054841,0.81090134,0.79575574,0.79575574,0.81034017,0.81582284,0.86203384,0.8847362,0.858368,0.81582284,0.8753747
0.93620235,0.90514153,0.9452588,0.8806385,0.872442,0.8865663,0.8581423,0.818208,0.9172628,0.9661204,0.79154134,0.98792225,0.92394143,0.8729626,0.9156954,0.90798855,0.95514363,0.85545725,0.902251,0.89410925,0.8886792,0.91533005,0.9760032,0.9155216,0.773157,0.91253996,0.97251415,0.8617443,1.0000001,0.96586424,0.90514153,0.8697531,0.9045063,0.91740596,0.8802651,0.8787924,0.5366012,0.89627206,0.9052643,0.96644074,0.96644074,0.89021134,0.8699134,0.9934843,0.9688752,0.98447716,0.8699134,0.8610034
0.975338,0.9386575,0.9771967,0.9209051,0.90393394,0.9222212,0.92370284,0.8789732,0.88422006,0.9420686,0.82256925,0.95094836,0.88067186,0.9183311,0.9597044,0.92005724,0.987219,0.9179424,0.92918617,0.93114007,0.90745485,0.93200636,0.943486,0.9625641,0.7470293,0.9357029,0.9909671,0.89439774,0.96586424,1.0,0.9386575,0.8665441,0.8978256,0.90641767,0.92705727,0.9151961,0.52840865,0.94847274,0.85721314,0.9207227,0.9207227,0.888347,0.9063776,0.95508885,0.9771737,0.9587089,0.9063776,0.9057132
0.91874564,0.9999999,0.91901827,0.8804852,0.89025843,0.98442847,0.90855944,0.8934459,0.87822783,0.92502123,0.8331295,0.8757979,0.8538904,0.90494573,0.95493114,0.89140564,0.9315578,0.8921038,0.9692394,0.9745861,0.8722528,0.9029487,0.86884016,0.955276,0.7028165,0.9713203,0.9306965,0.8347696,0.90514153,0.9386575,0.9999999,0.89565027,0.8925978,0.89974886,0.9164251,0.8820434,0.48657262,0.9456432,0.83012146,0.8988532,0.8988532,0.8906766,0.966695,0.8925119,0.921478,0.9055804,0.966695,0.90853745
0.8300714,0.89565027,0.84767455,0.80778724,0.8389243,0.8812709,0.8194097,0.84457886,0.8526149,0.88666487,0.8189617,0.82826304,0.7904511,0.8629849,0.88364106,0.893978,0.87217236,0.783931,0.88328195,0.8600696,0.8345275,0.8823052,0.81709534,0.8806366,0.68967426,0.89666086,0.87605166,0.77011544,0.8697531,0.8665441,0.89565027,1.0,0.9524511,0.9544732,0.81144726,0.8145584,0.50975406,0.8449299,0.84635377,0.88692635,0.88692635,0.977201,0.90636003,0.856762,0.874005,0.85344446,0.90636003,0.8755243
0.87397563,0.8925978,0.89066476,0.86333823,0.9024662,0.88430935,0.8484226,0.84272444,0.8830756,0.91778266,0.84430873,0.8783875,0.83933103,0.91546524,0.90869063,0.9552188,0.90560985,0.83202106,0.8899403,0.86277366,0.90600693,0.91044104,0.8677994,0.8993082,0.7686515,0.8947174,0.90699744,0.84373367,0.9045063,0.8978256,0.8925978,0.9524511,1.0000002,0.9883585,0.850791,0.8733437,0.49879733,0.88274956,0.9070669,0.9148913,0.9148913,0.9855017,0.8807143,0.8985746,0.9052511,0.8903957,0.8807143,0.9121533
0.879263,0.89974886,0.8964165,0.85758734,0.89010894,0.88893276,0.85052514,0.84975034,0.8893019,0.9276802,0.83590776,0.889289,0.84941363,0.90950227,0.9125464,0.95571464,0.9145807,0.8277833,0.8917476,0.8681244,0.895094,0.92089295,0.88070285,0.90167546,0.7694961,0.9013338,0.9151541,0.844029,0.91740596,0.90641767,0.89974886,0.9544732,0.9883585,0.99999976,0.8454046,0.8680283,0.512743,0.8830669,0.9142089,0.9283199,0.9283199,0.98350406,0.8876411,0.91291213,0.9202735,0.89978266,0.8876411,0.89898986
0.929755,0.9164251,0.9152915,0.9455931,0.9144392,0.9061638,0.9338722,0.8539198,0.81376594,0.8636548,0.7776146,0.8743228,0.82622933,0.927866,0.90855813,0.8901875,0.9192772,0.9680823,0.9227089,0.9306892,0.9199654,0.8423167,0.8714426,0.9374324,0.69677955,0.9142886,0.9141743,0.91509634,0.8802651,0.92705727,0.9164251,0.81144726,0.850791,0.8454046,0.99999976,0.9509866,0.4984936,0.9258289,0.79395235,0.8274042,0.8274042,0.8260728,0.8850667,0.86855274,0.8967905,0.8909317,0.8850667,0.9060153
0.9261614,0.8820434,0.90644085,0.98644996,0.9322636,0.8830546,0.9533248,0.81739575,0.79211605,0.8640939,0.75856894,0.8768686,0.847674,0.9731449,0.89564836,0.93403834,0.91714954,0.93929255,0.8795314,0.901612,0.9691215,0.8235517,0.87300706,0.9129225,0.762958,0.86127716,0.90391773,0.9689038,0.8787924,0.9151961,0.8820434,0.8145584,0.8733437,0.8680283,0.9509866,0.9999999,0.49043795,0.9324825,0.81757283,0.81700736,0.81700736,0.84180135,0.87179315,0.869016,0.89179033,0.88278866,0.87179315,0.92019933
0.49189416,0.48657262,0.49396116,0.49004337,0.4840061,0.46539235,0.47656995,0.46525028,0.5236587,0.52040637,0.41864914,0.536778,0.48595312,0.47190115,0.50319755,0.4835036,0.5146539,0.45912555,0.49009773,0.4801642,0.48265645,0.49170914,0.53239244,0.49262643,0.41943264,0.49847907,0.5343793,0.45687327,0.5366012,0.52840865,0.48657262,0.50975406,0.49879733,0.512743,0.4984936,0.49043795,0.9999999,0.46988004,0.48699477,0.5238364,0.5238364,0.5065737,0.47435606,0.5302018,0.523739,0.5384572,0.47435606,0.48545772
0.95263267,0.9456432,0.947005,0.9314623,0.9202447,0.95742726,0.96271193,0.8789754,0.84802294,0.9131228,0.8376217,0.8815404,0.8776405,0.94619656,0.95419896,0.9255074,0.95277095,0.9274764,0.93798125,0.955033,0.9227532,0.8954193,0.86930853,0.9490783,0.7700038,0.9189563,0.94092786,0.9054841,0.89627206,0.94847274,0.9456432,0.8449299,0.88274956,0.8830669,0.9258289,0.9324825,0.46988004,0.9999998,0.83292246,0.8672681,0.8672681,0.86757874,0.9228035,0.88760746,0.9305287,0.89425343,0.9228035,0.92778325
0.8391397,0.83012146,0.87564874,0.8049461,0.8493848,0.8219313,0.7732924,0.74299395,0.8944817,0.9217568,0.7744738,0.9065665,0.9049113,0.8367534,0.84833866,0.9085443,0.85962415,0.7678169,0.84829414,0.8088212,0.8737781,0.88377464,0.89591205,0.83065176,0.80068433,0.84255946,0.87602824,0.81090134,0.9052643,0.85721314,0.83012146,0.84635377,0.9070669,0.9142089,0.79395235,0.81757283,0.48699477,0.83292246,1.0000004,0.93456495,0.93456495,0.8799684,0.79104966,0.91296774,0.8716376,0.8992288,0.79104966,0.8255041
0.88453144,0.8988532,0.9095676,0.8150962,0.8415816,0.88222104,0.7994031,0.8076676,0.94006896,0.98130876,0.8070906,0.95138985,0.9174541,0.8346689,0.9138601,0.887118,0.9150005,0.7981441,0.9027837,0.8662654,0.854285,0.9330729,0.9390955,0.88347435,0.76660234,0.9133802,0.93344325,0.79575574,0.96644074,0.9207227,0.8988532,0.88692635,0.9148913,0.9283199,0.8274042,0.81700736,0.5238364,0.8672681,0.93456495,0.9999999,0.9999999,0.9050672,0.8511603,0.9660929,0.934427,0.95170707,0.8511603,0.83217335
0.88453144,0.8988532,0.9095676,0.8150962,0.8415816,0.88222104,0.7994031,0.8076676,0.94006896,0.98130876,0.8070906,0.95138985,0.9174541,0.8346689,0.9138601,0.887118,0.9150005,0.7981441,0.9027837,0.8662654,0.854285,0.9330729,0.9390955,0.88347435,0.76660234,0.9133802,0.93344325,0.79575574,0.96644074,0.9207227,0.8988532,0.88692635,0.9148913,0.9283199,0.8274042,0.81700736,0.5238364,0.8672681,0.93456495,0.9999999,0.9999999,0.9050672,0.8511603,0.9660929,0.934427,0.95170707,0.8511603,0.83217335
0.86056083,0.8906766,0.87947184,0.8345237,0.8716598,0.88152266,0.83764935,0.8630885,0.8739993,0.9049344,0.85214245,0.85409117,0.809363,0.89291096,0.9017836,0.9350188,0.8980913,0.809058,0.88112813,0.85825014,0.86728585,0.91340184,0.8425366,0.8946974,0.73205423,0.8933497,0.8979502,0.81034017,0.89021134,0.888347,0.8906766,0.977201,0.9855017,0.98350406,0.8260728,0.84180135,0.5065737,0.86757874,0.8799684,0.9050672,0.9050672,1.0,0.88964045,0.8815721,0.89962053,0.87234926,0.88964045,0.8977636
0.8960996,0.966695,0.8890323,0.8670505,0.8640914,0.9667622,0.90569913,0.87665284,0.8261486,0.8867952,0.8180847,0.8331825,0.81230664,0.89846766,0.9277154,0.88007915,0.90654147,0.86172676,0.9315992,0.9593433,0.8505017,0.8671681,0.82177263,0.93273425,0.69658256,0.92482394,0.90426636,0.81582284,0.8699134,0.9063776,0.966695,0.90636003,0.8807143,0.8876411,0.8850667,0.87179315,0.47435606,0.9228035,0.79104966,0.8511603,0.8511603,0.88964045,1.0,0.8519034,0.8903064,0.8675518,1.0,0.8973427
0.9285016,0.8925119,0.94247234,0.8665815,0.86828303,0.8734621,0.8453945,0.8054575,0.9194036,0.9586923,0.7783549,0.99211586,0.93145,0.8634511,0.90087354,0.90747535,0.9524477,0.8513172,0.89005876,0.88041097,0.884292,0.91077673,0.98153317,0.9032304,0.7882426,0.90616304,0.96237063,0.86203384,0.9934843,0.95508885,0.8925119,0.856762,0.8985746,0.91291213,0.86855274,0.869016,0.5302018,0.88760746,0.91296774,0.9660929,0.9660929,0.8815721,0.8519034,0.9999996,0.9715073,0.979308,0.8519034,0.8506816
0.9673949,0.921478,0.97159714,0.89121264,0.8923241,0.907929,0.90344054,0.8658794,0.8959162,0.9420006,0.81319237,0.95426285,0.8910579,0.89828324,0.93800646,0.9238311,0.98650056,0.9012232,0.910672,0.91357815,0.8899199,0.9346117,0.9442037,0.93989027,0.76931715,0.9274348,0.9709159,0.8847362,0.9688752,0.9771737,0.921478,0.874005,0.9052511,0.9202735,0.8967905,0.89179033,0.523739,0.9305287,0.8716376,0.934427,0.934427,0.89962053,0.8903064,0.9715073,1.0000001,0.94988024,0.8903064,0.89072454
0.92441434,0.9055804,0.9348308,0.88330007,0.8836125,0.8831174,0.8610043,0.81887084,0.92427284,0.9558313,0.78074527,0.9798405,0.9168849,0.8728597,0.9125016,0.9004745,0.940958,0.8603149,0.90755314,0.8987134,0.89318883,0.9026037,0.9804405,0.9164959,0.76446605,0.91296744,0.96378917,0.858368,0.98447716,0.9587089,0.9055804,0.85344446,0.8903957,0.89978266,0.8909317,0.88278866,0.5384572,0.89425343,0.8992288,0.95170707,0.95170707,0.87234926,0.8675518,0.979308,0.94988024,0.99999964,0.8675518,0.87122667
0.8960996,0.966695,0.8890323,0.8670505,0.8640914,0.9667622,0.90569913,0.87665284,0.8261486,0.8867952,0.8180847,0.8331825,0.81230664,0.89846766,0.9277154,0.88007915,0.90654147,0.86172676,0.9315992,0.9593433,0.8505017,0.8671681,0.82177263,0.93273425,0.69658256,0.92482394,0.90426636,0.81582284,0.8699134,0.9063776,0.966695,0.90636003,0.8807143,0.8876411,0.8850667,0.87179315,0.47435606,0.9228035,0.79104966,0.8511603,0.8511603,0.88964045,1.0,0.8519034,0.8903064,0.8675518,1.0,0.8973427
0.9011507,0.90853745,0.9001827,0.9088297,0.97937053,0.9011436,0.92580104,0.86972296,0.86060494,0.8691109,0.81696045,0.8412264,0.81060165,0.9487544,0.91897,0.9342339,0.9108398,0.90019906,0.9007261,0.90050143,0.93042076,0.8657441,0.83900857,0.91925025,0.74398506,0.89263004,0.8949909,0.8753747,0.8610034,0.9057132,0.90853745,0.8755243,0.9121533,0.89898986,0.9060153,0.92019933,0.48545772,0.92778325,0.8255041,0.83217335,0.83217335,0.8977636,0.8973427,0.8506816,0.89072454,0.87122667,0.8973427,1.0
